transaction_id,store_id,product_id,customer_id,date,quantity,revenue,category,price,discount,region,manager,footfall,key_1,week,TV,Online,Print
T00752,S017,P0060,C00116,2023-12-04,1,41.38,Clothing,41.8,0.01,South,Manager_17,1330,2023-12-04,2023-12-10,6300,7761,1631
T00753,S014,P0046,C00204,2023-02-25,1,301.18,Electronics,327.37,0.08,North,Manager_14,2193,2023-02-20,2023-02-26,4580,1268,2276
T00754,S009,P0019,C00031,2023-07-06,4,190.45,Electronics,64.34,0.26,West,Manager_9,1491,2023-07-03,2023-07-09,7106,5915,1172
T00755,S008,P0068,C00113,2023-12-07,3,1216.46,Clothing,488.54,0.17,South,Manager_8,1376,2023-12-04,2023-12-10,6300,7761,1631
T00756,S002,P0090,C00067,2023-09-15,2,714.8,Home,430.6,0.17,West,Manager_2,4354,2023-09-11,2023-09-17,9111,4715,1801
T00757,S013,P0042,C00075,2023-02-27,4,254.14,Electronics,69.82,0.09,East,Manager_13,1135,2023-02-27,2023-03-05,4809,6807,4655
T00758,S007,P0032,C00045,2023-12-29,1,297.87,Toys,350.44,0.15,South,Manager_7,504,2023-12-25,2023-12-31,1194,3537,3342
T00759,S009,P0039,C00260,2023-05-03,1,190.54,Electronics,214.09,0.11,West,Manager_9,1491,2023-05-01,2023-05-07,8008,3829,2881
T00760,S011,P0036,C00154,2023-07-07,3,183.22,Books,61.69,0.01,East,Manager_11,4864,2023-07-03,2023-07-09,8940,3156,4366
T00761,S014,P0097,C00155,2023-08-18,3,1144.19,Books,470.86,0.19,North,Manager_14,2193,2023-08-14,2023-08-20,9644,3397,2475
T00762,S004,P0036,C00234,2023-06-17,3,183.22,Books,61.69,0.01,East,Manager_4,3160,2023-06-12,2023-06-18,8148,4213,2864
T00763,S013,P0003,C00051,2023-04-24,4,865.66,Home,230.23,0.06,East,Manager_13,1135,2023-04-24,2023-04-30,8189,7349,3186
T00764,S002,P0073,C00262,2023-09-09,1,322.94,Books,343.55,0.06,West,Manager_2,4354,2023-09-04,2023-09-10,5399,6037,4557
T00765,S005,P0008,C00125,2023-04-17,1,212.82,Home,299.74,0.29,East,Manager_5,3624,2023-04-17,2023-04-23,5427,6269,4631
T00766,S011,P0097,C00245,2023-02-06,3,1144.19,Books,470.86,0.19,East,Manager_11,4864,2023-02-06,2023-02-12,6672,5431,2709
T00767,S006,P0070,C00030,2023-12-01,2,37.19,Toys,26.19,0.29,West,Manager_6,3551,2023-11-27,2023-12-03,2184,1746,2225
T00768,S018,P0041,C00122,2023-04-02,3,395.3,Toys,168.93,0.22,North,Manager_18,4175,2023-03-27,2023-04-02,7928,6368,1985
T00769,S010,P0068,C00125,2023-01-18,4,1621.95,Clothing,488.54,0.17,East,Manager_10,4642,2023-01-16,2023-01-22,2015,2384,1897
T00770,S004,P0013,C00037,2023-12-20,3,1060.67,Books,425.97,0.17,East,Manager_4,3160,2023-12-18,2023-12-24,4823,7770,1549
T00771,S009,P0049,C00170,2023-03-04,3,406.32,Clothing,159.34,0.15,West,Manager_9,1491,2023-02-27,2023-03-05,8833,2893,4134
T00772,S006,P0060,C00124,2023-05-30,4,165.53,Clothing,41.8,0.01,West,Manager_6,3551,2023-05-29,2023-06-04,1506,6678,743
T00773,S002,P0002,C00035,2023-05-19,3,998.06,Books,426.52,0.22,West,Manager_2,4354,2023-05-15,2023-05-21,1272,4010,2273
T00774,S017,P0060,C00087,2023-07-05,1,41.38,Clothing,41.8,0.01,South,Manager_17,1330,2023-07-03,2023-07-09,9975,1949,4439
T00775,S005,P0005,C00134,2023-07-04,2,302.89,Books,191.7,0.21,East,Manager_5,3624,2023-07-03,2023-07-09,8940,3156,4366
T00776,S006,P0044,C00196,2023-07-24,3,1158.59,Clothing,454.35,0.15,West,Manager_6,3551,2023-07-24,2023-07-30,9693,1729,1783
T00777,S012,P0027,C00274,2023-09-17,4,1089.93,Home,306.16,0.11,South,Manager_12,4965,2023-09-11,2023-09-17,5675,2170,989
T00778,S010,P0032,C00201,2023-08-02,2,595.75,Toys,350.44,0.15,East,Manager_10,4642,2023-07-31,2023-08-06,2268,6474,1284
T00779,S006,P0021,C00285,2023-09-13,4,317.81,Clothing,108.84,0.27,West,Manager_6,3551,2023-09-11,2023-09-17,9111,4715,1801
T00780,S008,P0008,C00077,2023-05-15,2,425.63,Home,299.74,0.29,South,Manager_8,1376,2023-05-15,2023-05-21,2094,7124,3695
T00781,S002,P0072,C00059,2023-03-02,2,583.91,Books,320.83,0.09,West,Manager_2,4354,2023-02-27,2023-03-05,8833,2893,4134
T00782,S012,P0050,C00126,2023-12-29,3,198.59,Toys,90.68,0.27,South,Manager_12,4965,2023-12-25,2023-12-31,1194,3537,3342
T00783,S013,P0067,C00109,2023-11-06,1,126.65,Clothing,140.72,0.1,East,Manager_13,1135,2023-11-06,2023-11-12,4144,6798,742
T00784,S007,P0044,C00224,2023-03-29,3,1158.59,Clothing,454.35,0.15,South,Manager_7,504,2023-03-27,2023-04-02,5670,5987,2559
T00785,S010,P0058,C00278,2023-11-20,4,941.12,Clothing,283.47,0.17,East,Manager_10,4642,2023-11-20,2023-11-26,9844,7028,4012
T00786,S013,P0003,C00068,2023-07-26,4,865.66,Home,230.23,0.06,East,Manager_13,1135,2023-07-24,2023-07-30,5942,5138,1364
T00787,S017,P0086,C00069,2023-05-09,2,722.14,Electronics,401.19,0.1,South,Manager_17,1330,2023-05-08,2023-05-14,7543,6901,1469
T00788,S014,P0070,C00165,2023-11-07,2,37.19,Toys,26.19,0.29,North,Manager_14,2193,2023-11-06,2023-11-12,9970,1972,3310
T00789,S002,P0002,C00162,2023-01-03,1,332.69,Books,426.52,0.22,West,Manager_2,4354,2023-01-02,2023-01-08,7582,5045,2302
T00790,S011,P0087,C00042,2023-08-30,3,188.66,Electronics,83.85,0.25,East,Manager_11,4864,2023-08-28,2023-09-03,8774,4861,2485
T00791,S001,P0044,C00109,2023-05-01,4,1544.79,Clothing,454.35,0.15,South,Manager_1,2215,2023-05-01,2023-05-07,5815,3851,3343
T00792,S019,P0002,C00051,2023-04-12,2,665.37,Books,426.52,0.22,South,Manager_19,1869,2023-04-10,2023-04-16,1016,6182,4848
T00793,S004,P0081,C00250,2023-02-07,1,379.33,Books,403.54,0.06,East,Manager_4,3160,2023-02-06,2023-02-12,6672,5431,2709
T00794,S019,P0035,C00021,2023-12-07,4,588.47,Home,154.86,0.05,South,Manager_19,1869,2023-12-04,2023-12-10,6300,7761,1631
T00795,S011,P0098,C00139,2023-05-13,2,385.04,Clothing,204.81,0.06,East,Manager_11,4864,2023-05-08,2023-05-14,8697,7437,694
T00796,S008,P0087,C00092,2023-07-21,4,251.55,Electronics,83.85,0.25,South,Manager_8,1376,2023-07-17,2023-07-23,2909,7364,3081
T00797,S011,P0030,C00280,2023-12-14,1,429.52,Toys,472.0,0.09,East,Manager_11,4864,2023-12-11,2023-12-17,3035,4271,1357
T00798,S004,P0008,C00125,2023-01-21,1,212.82,Home,299.74,0.29,East,Manager_4,3160,2023-01-16,2023-01-22,2015,2384,1897
T00799,S017,P0022,C00111,2023-08-30,4,1328.8,Books,448.92,0.26,South,Manager_17,1330,2023-08-28,2023-09-03,2859,4036,3871
T00800,S007,P0044,C00139,2023-04-19,3,1158.59,Clothing,454.35,0.15,South,Manager_7,504,2023-04-17,2023-04-23,1464,5471,2327
T00801,S008,P0058,C00273,2023-10-30,4,941.12,Clothing,283.47,0.17,South,Manager_8,1376,2023-10-30,2023-11-05,6002,1886,840
T00802,S003,P0036,C00099,2023-03-25,2,122.15,Books,61.69,0.01,East,Manager_3,2991,2023-03-20,2023-03-26,3172,5966,779
T00803,S002,P0069,C00252,2023-03-24,3,526.41,Toys,211.41,0.17,West,Manager_2,4354,2023-03-20,2023-03-26,9792,1380,4713
T00804,S015,P0077,C00104,2023-10-18,2,528.74,Electronics,300.42,0.12,South,Manager_15,2182,2023-10-16,2023-10-22,9207,7566,744
T00805,S005,P0093,C00214,2023-03-10,4,1319.13,Home,358.46,0.08,East,Manager_5,3624,2023-03-06,2023-03-12,5673,5416,3979
T00806,S001,P0031,C00249,2023-05-09,3,828.39,Home,303.44,0.09,South,Manager_1,2215,2023-05-08,2023-05-14,7543,6901,1469
T00807,S004,P0047,C00152,2023-07-15,2,16.81,Clothing,10.25,0.18,East,Manager_4,3160,2023-07-10,2023-07-16,1371,7998,1115
T00808,S015,P0055,C00250,2023-05-20,4,383.68,Home,129.62,0.26,South,Manager_15,2182,2023-05-15,2023-05-21,2094,7124,3695
T00809,S020,P0080,C00275,2023-10-10,4,504.35,Toys,128.66,0.02,South,Manager_20,1240,2023-10-09,2023-10-15,7337,3363,643
T00810,S019,P0062,C00165,2023-11-08,3,337.9,Toys,130.97,0.14,South,Manager_19,1869,2023-11-06,2023-11-12,4398,6529,4450
T00811,S003,P0030,C00008,2023-08-22,4,1718.08,Toys,472.0,0.09,East,Manager_3,2991,2023-08-21,2023-08-27,7394,3338,825
T00812,S020,P0055,C00284,2023-01-23,1,95.92,Home,129.62,0.26,South,Manager_20,1240,2023-01-23,2023-01-29,4792,6567,3441
T00813,S011,P0016,C00005,2023-06-02,2,249.26,Clothing,135.47,0.08,East,Manager_11,4864,2023-05-29,2023-06-04,6874,6581,4314
T00814,S017,P0012,C00145,2023-10-04,2,690.32,Home,486.14,0.29,South,Manager_17,1330,2023-10-02,2023-10-08,2907,2161,629
T00815,S013,P0017,C00101,2023-03-02,4,94.2,Toys,29.81,0.21,East,Manager_13,1135,2023-02-27,2023-03-05,4809,6807,4655
T00816,S011,P0016,C00164,2023-11-15,4,498.53,Clothing,135.47,0.08,East,Manager_11,4864,2023-11-13,2023-11-19,5085,7828,670
T00817,S002,P0012,C00147,2023-02-21,1,345.16,Home,486.14,0.29,West,Manager_2,4354,2023-02-20,2023-02-26,5362,7502,3888
T00818,S009,P0008,C00064,2023-12-10,3,638.45,Home,299.74,0.29,West,Manager_9,1491,2023-12-04,2023-12-10,9462,5865,4456
T00819,S002,P0084,C00091,2023-06-02,4,755.95,Books,205.42,0.08,West,Manager_2,4354,2023-05-29,2023-06-04,1506,6678,743
T00820,S009,P0003,C00117,2023-08-25,4,865.66,Home,230.23,0.06,West,Manager_9,1491,2023-08-21,2023-08-27,6275,1507,1936
T00821,S009,P0016,C00267,2023-11-07,4,498.53,Clothing,135.47,0.08,West,Manager_9,1491,2023-11-06,2023-11-12,7089,2547,1361
T00822,S008,P0030,C00173,2023-10-29,4,1718.08,Toys,472.0,0.09,South,Manager_8,1376,2023-10-23,2023-10-29,1926,4178,2676
T00823,S017,P0023,C00047,2023-02-01,2,349.82,Toys,242.93,0.28,South,Manager_17,1330,2023-01-30,2023-02-05,6695,7401,1477
T00824,S001,P0092,C00140,2023-02-24,4,410.36,Electronics,117.92,0.13,South,Manager_1,2215,2023-02-20,2023-02-26,2012,1186,2381
T00825,S011,P0005,C00246,2023-12-18,2,302.89,Books,191.7,0.21,East,Manager_11,4864,2023-12-18,2023-12-24,4823,7770,1549
T00826,S008,P0084,C00149,2023-02-05,4,755.95,Books,205.42,0.08,South,Manager_8,1376,2023-01-30,2023-02-05,6695,7401,1477
T00827,S010,P0065,C00246,2023-04-20,3,193.19,Clothing,82.56,0.22,East,Manager_10,4642,2023-04-17,2023-04-23,5427,6269,4631
T00828,S007,P0030,C00005,2023-06-26,1,429.52,Toys,472.0,0.09,South,Manager_7,504,2023-06-26,2023-07-02,4969,3965,4819
T00829,S003,P0021,C00184,2023-12-28,3,238.36,Clothing,108.84,0.27,East,Manager_3,2991,2023-12-25,2023-12-31,1298,1923,4732
T00830,S003,P0084,C00020,2023-11-10,4,755.95,Books,205.42,0.08,East,Manager_3,2991,2023-11-06,2023-11-12,4144,6798,742
T00831,S018,P0070,C00046,2023-10-22,4,74.38,Toys,26.19,0.29,North,Manager_18,4175,2023-10-16,2023-10-22,1725,3501,3862
T00832,S005,P0022,C00012,2023-12-02,4,1328.8,Books,448.92,0.26,East,Manager_5,3624,2023-11-27,2023-12-03,2499,3099,2658
T00833,S012,P0082,C00070,2023-04-07,3,577.08,Electronics,240.45,0.2,South,Manager_12,4965,2023-04-03,2023-04-09,1140,2789,4126
T00834,S012,P0072,C00017,2023-08-01,4,1167.82,Books,320.83,0.09,South,Manager_12,4965,2023-07-31,2023-08-06,8910,7034,3906
T00835,S019,P0032,C00147,2023-11-13,3,893.62,Toys,350.44,0.15,South,Manager_19,1869,2023-11-13,2023-11-19,9497,1907,3154
T00836,S006,P0033,C00154,2023-05-17,2,768.09,Toys,441.43,0.13,West,Manager_6,3551,2023-05-15,2023-05-21,1272,4010,2273
T00837,S002,P0016,C00108,2023-01-06,1,124.63,Clothing,135.47,0.08,West,Manager_2,4354,2023-01-02,2023-01-08,7582,5045,2302
T00838,S012,P0076,C00236,2023-04-19,1,250.02,Clothing,280.92,0.11,South,Manager_12,4965,2023-04-17,2023-04-23,1464,5471,2327
T00839,S019,P0038,C00070,2023-02-04,3,333.56,Books,117.04,0.05,South,Manager_19,1869,2023-01-30,2023-02-05,6695,7401,1477
T00840,S005,P0098,C00183,2023-02-08,2,385.04,Clothing,204.81,0.06,East,Manager_5,3624,2023-02-06,2023-02-12,6672,5431,2709
T00841,S012,P0014,C00250,2023-05-30,3,807.3,Clothing,363.65,0.26,South,Manager_12,4965,2023-05-29,2023-06-04,4982,5323,4513
T00842,S017,P0036,C00228,2023-04-28,2,122.15,Books,61.69,0.01,South,Manager_17,1330,2023-04-24,2023-04-30,9711,6956,589
T00843,S017,P0097,C00102,2023-09-18,4,1525.59,Books,470.86,0.19,South,Manager_17,1330,2023-09-18,2023-09-24,6308,3462,2130
T00844,S010,P0023,C00075,2023-03-28,2,349.82,Toys,242.93,0.28,East,Manager_10,4642,2023-03-27,2023-04-02,4977,3669,3393
T00845,S017,P0066,C00216,2023-03-17,2,708.42,Toys,498.89,0.29,South,Manager_17,1330,2023-03-13,2023-03-19,1075,2356,2830
T00846,S015,P0085,C00203,2023-11-09,2,746.29,Electronics,410.05,0.09,South,Manager_15,2182,2023-11-06,2023-11-12,4398,6529,4450
T00847,S012,P0002,C00192,2023-08-02,1,332.69,Books,426.52,0.22,South,Manager_12,4965,2023-07-31,2023-08-06,8910,7034,3906
T00848,S016,P0091,C00249,2023-10-12,2,308.89,Home,169.72,0.09,East,Manager_16,619,2023-10-09,2023-10-15,8604,1128,4496
T00849,S019,P0073,C00242,2023-08-27,4,1291.75,Books,343.55,0.06,South,Manager_19,1869,2023-08-21,2023-08-27,7781,4748,777
T00850,S008,P0065,C00179,2023-06-14,4,257.59,Clothing,82.56,0.22,South,Manager_8,1376,2023-06-12,2023-06-18,5159,7308,2574
T00851,S017,P0075,C00219,2023-03-28,4,779.99,Books,229.41,0.15,South,Manager_17,1330,2023-03-27,2023-04-02,5670,5987,2559
T00852,S005,P0067,C00082,2023-05-21,2,253.3,Clothing,140.72,0.1,East,Manager_5,3624,2023-05-15,2023-05-21,1662,1479,4718
T00853,S016,P0052,C00092,2023-06-09,3,661.01,Toys,247.57,0.11,East,Manager_16,619,2023-06-05,2023-06-11,3014,4789,2943
T00854,S006,P0062,C00175,2023-02-15,3,337.9,Toys,130.97,0.14,West,Manager_6,3551,2023-02-13,2023-02-19,2966,1375,762
T00855,S008,P0023,C00239,2023-04-22,4,699.64,Toys,242.93,0.28,South,Manager_8,1376,2023-04-17,2023-04-23,1464,5471,2327
T00856,S018,P0026,C00260,2023-02-14,1,64.96,Home,78.27,0.17,North,Manager_18,4175,2023-02-13,2023-02-19,7509,2262,571
T00857,S012,P0068,C00163,2023-09-04,3,1216.46,Clothing,488.54,0.17,South,Manager_12,4965,2023-09-04,2023-09-10,6929,7792,2682
T00858,S015,P0082,C00048,2023-04-14,2,384.72,Electronics,240.45,0.2,South,Manager_15,2182,2023-04-10,2023-04-16,1016,6182,4848
T00859,S009,P0055,C00116,2023-03-26,3,287.76,Home,129.62,0.26,West,Manager_9,1491,2023-03-20,2023-03-26,9792,1380,4713
T00860,S013,P0006,C00225,2023-05-14,4,1256.36,Clothing,337.73,0.07,East,Manager_13,1135,2023-05-08,2023-05-14,8697,7437,694
T00861,S015,P0035,C00147,2023-04-18,1,147.12,Home,154.86,0.05,South,Manager_15,2182,2023-04-17,2023-04-23,1464,5471,2327
T00862,S010,P0022,C00063,2023-01-18,3,996.6,Books,448.92,0.26,East,Manager_10,4642,2023-01-16,2023-01-22,2015,2384,1897
T00863,S016,P0043,C00294,2023-04-04,3,465.17,Toys,184.59,0.16,East,Manager_16,619,2023-04-03,2023-04-09,8825,2751,4481
T00864,S007,P0015,C00013,2023-05-30,4,472.37,Toys,125.63,0.06,South,Manager_7,504,2023-05-29,2023-06-04,4982,5323,4513
T00865,S017,P0086,C00189,2023-09-03,1,361.07,Electronics,401.19,0.1,South,Manager_17,1330,2023-08-28,2023-09-03,2859,4036,3871
T00866,S007,P0060,C00287,2023-10-16,1,41.38,Clothing,41.8,0.01,South,Manager_7,504,2023-10-16,2023-10-22,9207,7566,744
T00867,S014,P0012,C00208,2023-07-28,4,1380.64,Home,486.14,0.29,North,Manager_14,2193,2023-07-24,2023-07-30,9849,6316,3280
T00868,S015,P0049,C00114,2023-05-06,2,270.88,Clothing,159.34,0.15,South,Manager_15,2182,2023-05-01,2023-05-07,5815,3851,3343
T00869,S007,P0042,C00022,2023-08-23,3,190.61,Electronics,69.82,0.09,South,Manager_7,504,2023-08-21,2023-08-27,7781,4748,777
T00870,S009,P0038,C00214,2023-05-02,2,222.38,Books,117.04,0.05,West,Manager_9,1491,2023-05-01,2023-05-07,8008,3829,2881
T00871,S019,P0082,C00171,2023-05-18,3,577.08,Electronics,240.45,0.2,South,Manager_19,1869,2023-05-15,2023-05-21,2094,7124,3695
T00872,S016,P0045,C00054,2023-04-25,3,348.32,Clothing,143.34,0.19,East,Manager_16,619,2023-04-24,2023-04-30,8189,7349,3186
T00873,S008,P0035,C00298,2023-06-11,2,294.23,Home,154.86,0.05,South,Manager_8,1376,2023-06-05,2023-06-11,6555,5556,3592
T00874,S018,P0030,C00126,2023-07-20,4,1718.08,Toys,472.0,0.09,North,Manager_18,4175,2023-07-17,2023-07-23,3845,2481,3801
T00875,S018,P0088,C00277,2023-08-22,4,994.64,Electronics,259.02,0.04,North,Manager_18,4175,2023-08-21,2023-08-27,2657,3541,3575
T00876,S020,P0030,C00204,2023-01-28,3,1288.56,Toys,472.0,0.09,South,Manager_20,1240,2023-01-23,2023-01-29,4792,6567,3441
T00877,S007,P0078,C00194,2023-01-11,4,148.86,Toys,49.62,0.25,South,Manager_7,504,2023-01-09,2023-01-15,6578,6642,2120
T00878,S003,P0006,C00169,2023-07-25,3,942.27,Clothing,337.73,0.07,East,Manager_3,2991,2023-07-24,2023-07-30,5942,5138,1364
T00879,S018,P0067,C00152,2023-06-16,4,506.59,Clothing,140.72,0.1,North,Manager_18,4175,2023-06-12,2023-06-18,5887,4854,4766
T00880,S010,P0080,C00035,2023-09-04,3,378.26,Toys,128.66,0.02,East,Manager_10,4642,2023-09-04,2023-09-10,5932,5603,3278
T00881,S007,P0007,C00184,2023-02-16,4,1277.94,Home,336.3,0.05,South,Manager_7,504,2023-02-13,2023-02-19,9432,6874,2053
T00882,S017,P0052,C00286,2023-09-03,1,220.34,Toys,247.57,0.11,South,Manager_17,1330,2023-08-28,2023-09-03,2859,4036,3871
T00883,S014,P0014,C00057,2023-05-07,2,538.2,Clothing,363.65,0.26,North,Manager_14,2193,2023-05-01,2023-05-07,2895,7039,4740
T00884,S003,P0073,C00222,2023-05-27,1,322.94,Books,343.55,0.06,East,Manager_3,2991,2023-05-22,2023-05-28,6060,3708,3675
T00885,S012,P0015,C00163,2023-04-28,2,236.18,Toys,125.63,0.06,South,Manager_12,4965,2023-04-24,2023-04-30,9711,6956,589
T00886,S013,P0021,C00019,2023-06-01,2,158.91,Clothing,108.84,0.27,East,Manager_13,1135,2023-05-29,2023-06-04,6874,6581,4314
T00887,S002,P0035,C00264,2023-03-13,3,441.35,Home,154.86,0.05,West,Manager_2,4354,2023-03-13,2023-03-19,4892,1599,2412
T00888,S003,P0066,C00282,2023-12-29,2,708.42,Toys,498.89,0.29,East,Manager_3,2991,2023-12-25,2023-12-31,1298,1923,4732
T00889,S005,P0091,C00113,2023-05-17,1,154.45,Home,169.72,0.09,East,Manager_5,3624,2023-05-15,2023-05-21,1662,1479,4718
T00890,S011,P0002,C00030,2023-06-24,1,332.69,Books,426.52,0.22,East,Manager_11,4864,2023-06-19,2023-06-25,4629,6919,3972
T00891,S008,P0035,C00135,2023-10-16,4,588.47,Home,154.86,0.05,South,Manager_8,1376,2023-10-16,2023-10-22,9207,7566,744
T00892,S012,P0082,C00067,2023-01-19,1,192.36,Electronics,240.45,0.2,South,Manager_12,4965,2023-01-16,2023-01-22,7548,5780,3450
T00893,S007,P0078,C00065,2023-07-14,4,148.86,Toys,49.62,0.25,South,Manager_7,504,2023-07-10,2023-07-16,1044,2810,2581
T00894,S015,P0020,C00292,2023-11-26,2,396.48,Toys,225.27,0.12,South,Manager_15,2182,2023-11-20,2023-11-26,8392,5042,1871
T00895,S017,P0082,C00025,2023-06-24,1,192.36,Electronics,240.45,0.2,South,Manager_17,1330,2023-06-19,2023-06-25,8478,1284,1687
T00896,S004,P0010,C00037,2023-12-20,2,524.42,Books,285.01,0.08,East,Manager_4,3160,2023-12-18,2023-12-24,4823,7770,1549
T00897,S013,P0025,C00001,2023-05-21,1,280.64,Electronics,350.8,0.2,East,Manager_13,1135,2023-05-15,2023-05-21,1662,1479,4718
T00898,S018,P0066,C00037,2023-09-03,1,354.21,Toys,498.89,0.29,North,Manager_18,4175,2023-08-28,2023-09-03,4164,3966,2553
T00899,S001,P0025,C00141,2023-04-03,4,1122.56,Electronics,350.8,0.2,South,Manager_1,2215,2023-04-03,2023-04-09,1140,2789,4126
T00900,S016,P0054,C00232,2023-08-27,2,227.22,Books,142.01,0.2,East,Manager_16,619,2023-08-21,2023-08-27,7394,3338,825
T00901,S013,P0033,C00136,2023-07-24,1,384.04,Toys,441.43,0.13,East,Manager_13,1135,2023-07-24,2023-07-30,5942,5138,1364
T00902,S010,P0036,C00188,2023-02-17,3,183.22,Books,61.69,0.01,East,Manager_10,4642,2023-02-13,2023-02-19,6593,4672,2381
T00903,S012,P0095,C00128,2023-09-02,2,354.47,Electronics,180.85,0.02,South,Manager_12,4965,2023-08-28,2023-09-03,2859,4036,3871
T00904,S002,P0014,C00201,2023-11-16,2,538.2,Clothing,363.65,0.26,West,Manager_2,4354,2023-11-13,2023-11-19,9346,4494,1404
T00905,S003,P0065,C00127,2023-11-13,2,128.79,Clothing,82.56,0.22,East,Manager_3,2991,2023-11-13,2023-11-19,5085,7828,670
T00906,S010,P0080,C00257,2023-10-22,4,504.35,Toys,128.66,0.02,East,Manager_10,4642,2023-10-16,2023-10-22,8493,5103,2576
T00907,S002,P0054,C00164,2023-05-08,3,340.82,Books,142.01,0.2,West,Manager_2,4354,2023-05-08,2023-05-14,4618,1797,4943
T00908,S013,P0052,C00035,2023-12-10,2,440.67,Toys,247.57,0.11,East,Manager_13,1135,2023-12-04,2023-12-10,6162,3258,4539
T00909,S013,P0003,C00194,2023-10-09,1,216.42,Home,230.23,0.06,East,Manager_13,1135,2023-10-09,2023-10-15,8604,1128,4496
T00910,S018,P0099,C00191,2023-01-17,1,258.43,Clothing,263.7,0.02,North,Manager_18,4175,2023-01-16,2023-01-22,3028,6327,4258
T00911,S003,P0041,C00104,2023-03-12,4,527.06,Toys,168.93,0.22,East,Manager_3,2991,2023-03-06,2023-03-12,5673,5416,3979
T00912,S007,P0006,C00023,2023-09-26,1,314.09,Clothing,337.73,0.07,South,Manager_7,504,2023-09-25,2023-10-01,1287,6953,4782
T00913,S014,P0025,C00265,2023-11-21,2,561.28,Electronics,350.8,0.2,North,Manager_14,2193,2023-11-20,2023-11-26,9790,4341,724
T00914,S020,P0013,C00290,2023-10-09,1,353.56,Books,425.97,0.17,South,Manager_20,1240,2023-10-09,2023-10-15,7337,3363,643
T00915,S017,P0098,C00260,2023-11-01,2,385.04,Clothing,204.81,0.06,South,Manager_17,1330,2023-10-30,2023-11-05,6002,1886,840
T00916,S012,P0008,C00075,2023-01-07,1,212.82,Home,299.74,0.29,South,Manager_12,4965,2023-01-02,2023-01-08,9307,3095,2301
T00917,S016,P0021,C00072,2023-11-10,3,238.36,Clothing,108.84,0.27,East,Manager_16,619,2023-11-06,2023-11-12,4144,6798,742
T00918,S012,P0098,C00259,2023-11-01,4,770.09,Clothing,204.81,0.06,South,Manager_12,4965,2023-10-30,2023-11-05,6002,1886,840
T00919,S015,P0068,C00188,2023-04-13,4,1621.95,Clothing,488.54,0.17,South,Manager_15,2182,2023-04-10,2023-04-16,1016,6182,4848
T00920,S010,P0025,C00173,2023-11-05,3,841.92,Electronics,350.8,0.2,East,Manager_10,4642,2023-10-30,2023-11-05,6594,7355,2144
T00921,S007,P0079,C00290,2023-07-12,3,412.84,Toys,191.13,0.28,South,Manager_7,504,2023-07-10,2023-07-16,1044,2810,2581
T00922,S020,P0068,C00045,2023-08-29,4,1621.95,Clothing,488.54,0.17,South,Manager_20,1240,2023-08-28,2023-09-03,2859,4036,3871
T00923,S005,P0045,C00061,2023-03-03,3,348.32,Clothing,143.34,0.19,East,Manager_5,3624,2023-02-27,2023-03-05,4809,6807,4655
T00924,S001,P0060,C00083,2023-01-17,2,82.76,Clothing,41.8,0.01,South,Manager_1,2215,2023-01-16,2023-01-22,7548,5780,3450
T00925,S017,P0012,C00123,2023-06-20,1,345.16,Home,486.14,0.29,South,Manager_17,1330,2023-06-19,2023-06-25,8478,1284,1687
T00926,S003,P0032,C00016,2023-01-25,4,1191.5,Toys,350.44,0.15,East,Manager_3,2991,2023-01-23,2023-01-29,9745,3350,1769
T00927,S013,P0096,C00066,2023-09-08,3,171.39,Home,57.13,0.0,East,Manager_13,1135,2023-09-04,2023-09-10,5932,5603,3278
T00928,S014,P0092,C00145,2023-09-10,2,205.18,Electronics,117.92,0.13,North,Manager_14,2193,2023-09-04,2023-09-10,9479,6737,3717
T00929,S018,P0013,C00162,2023-07-26,4,1414.22,Books,425.97,0.17,North,Manager_18,4175,2023-07-24,2023-07-30,9849,6316,3280
T00930,S004,P0031,C00234,2023-01-29,3,828.39,Home,303.44,0.09,East,Manager_4,3160,2023-01-23,2023-01-29,9745,3350,1769
T00931,S018,P0078,C00144,2023-04-27,4,148.86,Toys,49.62,0.25,North,Manager_18,4175,2023-04-24,2023-04-30,9095,7265,2591
T00932,S005,P0020,C00188,2023-10-09,3,594.71,Toys,225.27,0.12,East,Manager_5,3624,2023-10-09,2023-10-15,8604,1128,4496
T00933,S016,P0018,C00013,2023-05-24,4,1074.66,Books,358.22,0.25,East,Manager_16,619,2023-05-22,2023-05-28,6060,3708,3675
T00934,S001,P0093,C00184,2023-01-25,2,659.57,Home,358.46,0.08,South,Manager_1,2215,2023-01-23,2023-01-29,4792,6567,3441
T00935,S014,P0060,C00111,2023-11-06,2,82.76,Clothing,41.8,0.01,North,Manager_14,2193,2023-11-06,2023-11-12,9970,1972,3310
T00936,S015,P0063,C00290,2023-06-05,1,323.09,Books,351.19,0.08,South,Manager_15,2182,2023-06-05,2023-06-11,6555,5556,3592
T00937,S009,P0006,C00295,2023-03-14,4,1256.36,Clothing,337.73,0.07,West,Manager_9,1491,2023-03-13,2023-03-19,4892,1599,2412
T00938,S015,P0032,C00215,2023-04-30,1,297.87,Toys,350.44,0.15,South,Manager_15,2182,2023-04-24,2023-04-30,9711,6956,589
T00939,S017,P0093,C00120,2023-11-08,4,1319.13,Home,358.46,0.08,South,Manager_17,1330,2023-11-06,2023-11-12,4398,6529,4450
